lat1000,long1000,longitude,latitude,geometry,in_man
40714,-73985,-73.985,40.714,POINT (-73.985 40.714),True
40714,-73984,-73.984,40.714,POINT (-73.98399999999999 40.714),True
40714,-73983,-73.983,40.714,POINT (-73.983 40.714),True
40714,-73982,-73.982,40.714,POINT (-73.982 40.714),True
40714,-73981,-73.981,40.714,POINT (-73.98099999999999 40.714),True
40714,-73980,-73.98,40.714,POINT (-73.98 40.714),True
40714,-73979,-73.979,40.714,POINT (-73.979 40.714),True
40714,-73978,-73.978,40.714,POINT (-73.97799999999999 40.714),True
40714,-73977,-73.977,40.714,POINT (-73.977 40.714),True
40714,-73976,-73.976,40.714,POINT (-73.976 40.714),True
40715,-74017,-74.017,40.715,POINT (-74.017 40.715),True
40715,-74016,-74.016,40.715,POINT (-74.01600000000001 40.715),True
40715,-74015,-74.015,40.715,POINT (-74.015 40.715),True
40715,-74014,-74.014,40.715,POINT (-74.014 40.715),True
40715,-74013,-74.013,40.715,POINT (-74.01300000000001 40.715),True
40715,-74012,-74.012,40.715,POINT (-74.012 40.715),True
40715,-74011,-74.011,40.715,POINT (-74.011 40.715),True
40715,-74010,-74.01,40.715,POINT (-74.01000000000001 40.715),True
40715,-74009,-74.009,40.715,POINT (-74.009 40.715),True
40715,-74008,-74.008,40.715,POINT (-74.008 40.715),True
40715,-74007,-74.007,40.715,POINT (-74.00700000000001 40.715),True
40715,-74006,-74.006,40.715,POINT (-74.006 40.715),True
40715,-74005,-74.005,40.715,POINT (-74.005 40.715),True
40715,-74004,-74.004,40.715,POINT (-74.004 40.715),True
40715,-74003,-74.003,40.715,POINT (-74.003 40.715),True
40715,-74002,-74.002,40.715,POINT (-74.002 40.715),True
40715,-74001,-74.001,40.715,POINT (-74.001 40.715),True
40715,-74000,-74.0,40.715,POINT (-74 40.715),True
40715,-73999,-73.999,40.715,POINT (-73.999 40.715),True
40715,-73998,-73.998,40.715,POINT (-73.998 40.715),True
40715,-73997,-73.997,40.715,POINT (-73.997 40.715),True
40715,-73996,-73.996,40.715,POINT (-73.996 40.715),True
40715,-73995,-73.995,40.715,POINT (-73.995 40.715),True
40715,-73994,-73.994,40.715,POINT (-73.994 40.715),True
40715,-73993,-73.993,40.715,POINT (-73.99299999999999 40.715),True
40715,-73992,-73.992,40.715,POINT (-73.992 40.715),True
40715,-73991,-73.991,40.715,POINT (-73.991 40.715),True
40715,-73990,-73.99,40.715,POINT (-73.98999999999999 40.715),True
40715,-73989,-73.989,40.715,POINT (-73.989 40.715),True
40715,-73988,-73.988,40.715,POINT (-73.988 40.715),True
40715,-73987,-73.987,40.715,POINT (-73.98699999999999 40.715),True
40715,-73986,-73.986,40.715,POINT (-73.986 40.715),True
40715,-73985,-73.985,40.715,POINT (-73.985 40.715),True
40715,-73984,-73.984,40.715,POINT (-73.98399999999999 40.715),True
40715,-73983,-73.983,40.715,POINT (-73.983 40.715),True
40715,-73982,-73.982,40.715,POINT (-73.982 40.715),True
40715,-73981,-73.981,40.715,POINT (-73.98099999999999 40.715),True
40715,-73980,-73.98,40.715,POINT (-73.98 40.715),True
40715,-73979,-73.979,40.715,POINT (-73.979 40.715),True
40715,-73978,-73.978,40.715,POINT (-73.97799999999999 40.715),True
40715,-73977,-73.977,40.715,POINT (-73.977 40.715),True
40715,-73976,-73.976,40.715,POINT (-73.976 40.715),True
40715,-73975,-73.975,40.715,POINT (-73.97499999999999 40.715),True
40716,-74017,-74.017,40.716,POINT (-74.017 40.716),True
40716,-74016,-74.016,40.716,POINT (-74.01600000000001 40.716),True
40716,-74015,-74.015,40.716,POINT (-74.015 40.716),True
40716,-74014,-74.014,40.716,POINT (-74.014 40.716),True
40716,-74013,-74.013,40.716,POINT (-74.01300000000001 40.716),True
40716,-74012,-74.012,40.716,POINT (-74.012 40.716),True
40716,-74011,-74.011,40.716,POINT (-74.011 40.716),True
40716,-74010,-74.01,40.716,POINT (-74.01000000000001 40.716),True
40716,-74009,-74.009,40.716,POINT (-74.009 40.716),True
40716,-74008,-74.008,40.716,POINT (-74.008 40.716),True
40716,-74007,-74.007,40.716,POINT (-74.00700000000001 40.716),True
40716,-74006,-74.006,40.716,POINT (-74.006 40.716),True
40716,-74005,-74.005,40.716,POINT (-74.005 40.716),True
40716,-74004,-74.004,40.716,POINT (-74.004 40.716),True
40716,-74003,-74.003,40.716,POINT (-74.003 40.716),True
40716,-74002,-74.002,40.716,POINT (-74.002 40.716),True
40716,-74001,-74.001,40.716,POINT (-74.001 40.716),True
40716,-74000,-74.0,40.716,POINT (-74 40.716),True
40716,-73999,-73.999,40.716,POINT (-73.999 40.716),True
40716,-73998,-73.998,40.716,POINT (-73.998 40.716),True
40716,-73997,-73.997,40.716,POINT (-73.997 40.716),True
40716,-73996,-73.996,40.716,POINT (-73.996 40.716),True
40716,-73995,-73.995,40.716,POINT (-73.995 40.716),True
40716,-73994,-73.994,40.716,POINT (-73.994 40.716),True
40716,-73993,-73.993,40.716,POINT (-73.99299999999999 40.716),True
40716,-73992,-73.992,40.716,POINT (-73.992 40.716),True
40716,-73991,-73.991,40.716,POINT (-73.991 40.716),True
40716,-73990,-73.99,40.716,POINT (-73.98999999999999 40.716),True
40716,-73989,-73.989,40.716,POINT (-73.989 40.716),True
40716,-73988,-73.988,40.716,POINT (-73.988 40.716),True
40716,-73987,-73.987,40.716,POINT (-73.98699999999999 40.716),True
40716,-73986,-73.986,40.716,POINT (-73.986 40.716),True
40716,-73985,-73.985,40.716,POINT (-73.985 40.716),True
40716,-73984,-73.984,40.716,POINT (-73.98399999999999 40.716),True
40716,-73983,-73.983,40.716,POINT (-73.983 40.716),True
40716,-73982,-73.982,40.716,POINT (-73.982 40.716),True
40716,-73981,-73.981,40.716,POINT (-73.98099999999999 40.716),True
40716,-73980,-73.98,40.716,POINT (-73.98 40.716),True
40716,-73979,-73.979,40.716,POINT (-73.979 40.716),True
40716,-73978,-73.978,40.716,POINT (-73.97799999999999 40.716),True
40716,-73977,-73.977,40.716,POINT (-73.977 40.716),True
40716,-73976,-73.976,40.716,POINT (-73.976 40.716),True
40716,-73975,-73.975,40.716,POINT (-73.97499999999999 40.716),True
40717,-74017,-74.017,40.717,POINT (-74.017 40.717),True
40717,-74016,-74.016,40.717,POINT (-74.01600000000001 40.717),True
40717,-74015,-74.015,40.717,POINT (-74.015 40.717),True
40717,-74014,-74.014,40.717,POINT (-74.014 40.717),True
40717,-74013,-74.013,40.717,POINT (-74.01300000000001 40.717),True
40717,-74012,-74.012,40.717,POINT (-74.012 40.717),True
40717,-74011,-74.011,40.717,POINT (-74.011 40.717),True
40717,-74010,-74.01,40.717,POINT (-74.01000000000001 40.717),True
40717,-74009,-74.009,40.717,POINT (-74.009 40.717),True
40717,-74008,-74.008,40.717,POINT (-74.008 40.717),True
40717,-74007,-74.007,40.717,POINT (-74.00700000000001 40.717),True
40717,-74006,-74.006,40.717,POINT (-74.006 40.717),True
40717,-74005,-74.005,40.717,POINT (-74.005 40.717),True
40717,-74004,-74.004,40.717,POINT (-74.004 40.717),True
40717,-74003,-74.003,40.717,POINT (-74.003 40.717),True
40717,-74002,-74.002,40.717,POINT (-74.002 40.717),True
40717,-74001,-74.001,40.717,POINT (-74.001 40.717),True
40717,-74000,-74.0,40.717,POINT (-74 40.717),True
40717,-73999,-73.999,40.717,POINT (-73.999 40.717),True
40717,-73998,-73.998,40.717,POINT (-73.998 40.717),True
40717,-73997,-73.997,40.717,POINT (-73.997 40.717),True
40717,-73996,-73.996,40.717,POINT (-73.996 40.717),True
40717,-73995,-73.995,40.717,POINT (-73.995 40.717),True
40717,-73994,-73.994,40.717,POINT (-73.994 40.717),True
40717,-73993,-73.993,40.717,POINT (-73.99299999999999 40.717),True
40717,-73992,-73.992,40.717,POINT (-73.992 40.717),True
40717,-73991,-73.991,40.717,POINT (-73.991 40.717),True
40717,-73990,-73.99,40.717,POINT (-73.98999999999999 40.717),True
40717,-73989,-73.989,40.717,POINT (-73.989 40.717),True
40717,-73988,-73.988,40.717,POINT (-73.988 40.717),True
40717,-73987,-73.987,40.717,POINT (-73.98699999999999 40.717),True
40717,-73986,-73.986,40.717,POINT (-73.986 40.717),True
40717,-73985,-73.985,40.717,POINT (-73.985 40.717),True
40717,-73984,-73.984,40.717,POINT (-73.98399999999999 40.717),True
40717,-73983,-73.983,40.717,POINT (-73.983 40.717),True
40717,-73982,-73.982,40.717,POINT (-73.982 40.717),True
40717,-73981,-73.981,40.717,POINT (-73.98099999999999 40.717),True
40717,-73980,-73.98,40.717,POINT (-73.98 40.717),True
40717,-73979,-73.979,40.717,POINT (-73.979 40.717),True
40717,-73978,-73.978,40.717,POINT (-73.97799999999999 40.717),True
40717,-73977,-73.977,40.717,POINT (-73.977 40.717),True
40717,-73976,-73.976,40.717,POINT (-73.976 40.717),True
40717,-73975,-73.975,40.717,POINT (-73.97499999999999 40.717),True
40718,-74016,-74.016,40.718,POINT (-74.01600000000001 40.718),True
40718,-74015,-74.015,40.718,POINT (-74.015 40.718),True
40718,-74014,-74.014,40.718,POINT (-74.014 40.718),True
40718,-74013,-74.013,40.718,POINT (-74.01300000000001 40.718),True
40718,-74012,-74.012,40.718,POINT (-74.012 40.718),True
40718,-74011,-74.011,40.718,POINT (-74.011 40.718),True
40718,-74010,-74.01,40.718,POINT (-74.01000000000001 40.718),True
40718,-74009,-74.009,40.718,POINT (-74.009 40.718),True
40718,-74008,-74.008,40.718,POINT (-74.008 40.718),True
40718,-74007,-74.007,40.718,POINT (-74.00700000000001 40.718),True
40718,-74006,-74.006,40.718,POINT (-74.006 40.718),True
40718,-74005,-74.005,40.718,POINT (-74.005 40.718),True
40718,-74004,-74.004,40.718,POINT (-74.004 40.718),True
40718,-74003,-74.003,40.718,POINT (-74.003 40.718),True
40718,-74002,-74.002,40.718,POINT (-74.002 40.718),True
40718,-74001,-74.001,40.718,POINT (-74.001 40.718),True
40718,-74000,-74.0,40.718,POINT (-74 40.718),True
40718,-73999,-73.999,40.718,POINT (-73.999 40.718),True
40718,-73998,-73.998,40.718,POINT (-73.998 40.718),True
40718,-73997,-73.997,40.718,POINT (-73.997 40.718),True
40718,-73996,-73.996,40.718,POINT (-73.996 40.718),True
40718,-73995,-73.995,40.718,POINT (-73.995 40.718),True
40718,-73994,-73.994,40.718,POINT (-73.994 40.718),True
40718,-73993,-73.993,40.718,POINT (-73.99299999999999 40.718),True
40718,-73992,-73.992,40.718,POINT (-73.992 40.718),True
40718,-73991,-73.991,40.718,POINT (-73.991 40.718),True
40718,-73990,-73.99,40.718,POINT (-73.98999999999999 40.718),True
40718,-73989,-73.989,40.718,POINT (-73.989 40.718),True
40718,-73988,-73.988,40.718,POINT (-73.988 40.718),True
40718,-73987,-73.987,40.718,POINT (-73.98699999999999 40.718),True
40718,-73986,-73.986,40.718,POINT (-73.986 40.718),True
40718,-73985,-73.985,40.718,POINT (-73.985 40.718),True
40718,-73984,-73.984,40.718,POINT (-73.98399999999999 40.718),True
40718,-73983,-73.983,40.718,POINT (-73.983 40.718),True
40718,-73982,-73.982,40.718,POINT (-73.982 40.718),True
40718,-73981,-73.981,40.718,POINT (-73.98099999999999 40.718),True
40718,-73980,-73.98,40.718,POINT (-73.98 40.718),True
40718,-73979,-73.979,40.718,POINT (-73.979 40.718),True
40718,-73978,-73.978,40.718,POINT (-73.97799999999999 40.718),True
40718,-73977,-73.977,40.718,POINT (-73.977 40.718),True
40718,-73976,-73.976,40.718,POINT (-73.976 40.718),True
40718,-73975,-73.975,40.718,POINT (-73.97499999999999 40.718),True
40718,-73974,-73.974,40.718,POINT (-73.974 40.718),True
40719,-74013,-74.013,40.719,POINT (-74.01300000000001 40.719),True
40719,-74012,-74.012,40.719,POINT (-74.012 40.719),True
40719,-74011,-74.011,40.719,POINT (-74.011 40.719),True
40719,-74010,-74.01,40.719,POINT (-74.01000000000001 40.719),True
40719,-74009,-74.009,40.719,POINT (-74.009 40.719),True
40719,-74008,-74.008,40.719,POINT (-74.008 40.719),True
40719,-74007,-74.007,40.719,POINT (-74.00700000000001 40.719),True
40719,-74006,-74.006,40.719,POINT (-74.006 40.719),True
40719,-74005,-74.005,40.719,POINT (-74.005 40.719),True
40719,-74004,-74.004,40.719,POINT (-74.004 40.719),True
40719,-74003,-74.003,40.719,POINT (-74.003 40.719),True
40719,-74002,-74.002,40.719,POINT (-74.002 40.719),True
40719,-74001,-74.001,40.719,POINT (-74.001 40.719),True
40719,-74000,-74.0,40.719,POINT (-74 40.719),True
40719,-73999,-73.999,40.719,POINT (-73.999 40.719),True
40719,-73998,-73.998,40.719,POINT (-73.998 40.719),True
40719,-73997,-73.997,40.719,POINT (-73.997 40.719),True
40719,-73996,-73.996,40.719,POINT (-73.996 40.719),True
40719,-73995,-73.995,40.719,POINT (-73.995 40.719),True
40719,-73994,-73.994,40.719,POINT (-73.994 40.719),True
40719,-73993,-73.993,40.719,POINT (-73.99299999999999 40.719),True
40719,-73992,-73.992,40.719,POINT (-73.992 40.719),True
40719,-73991,-73.991,40.719,POINT (-73.991 40.719),True
40719,-73990,-73.99,40.719,POINT (-73.98999999999999 40.719),True
40719,-73989,-73.989,40.719,POINT (-73.989 40.719),True
40719,-73988,-73.988,40.719,POINT (-73.988 40.719),True
40719,-73987,-73.987,40.719,POINT (-73.98699999999999 40.719),True
40719,-73986,-73.986,40.719,POINT (-73.986 40.719),True
40719,-73985,-73.985,40.719,POINT (-73.985 40.719),True
40719,-73984,-73.984,40.719,POINT (-73.98399999999999 40.719),True
40719,-73983,-73.983,40.719,POINT (-73.983 40.719),True
40719,-73982,-73.982,40.719,POINT (-73.982 40.719),True
40719,-73981,-73.981,40.719,POINT (-73.98099999999999 40.719),True
40719,-73980,-73.98,40.719,POINT (-73.98 40.719),True
40719,-73979,-73.979,40.719,POINT (-73.979 40.719),True
40719,-73978,-73.978,40.719,POINT (-73.97799999999999 40.719),True
40719,-73977,-73.977,40.719,POINT (-73.977 40.719),True
40719,-73976,-73.976,40.719,POINT (-73.976 40.719),True
40719,-73975,-73.975,40.719,POINT (-73.97499999999999 40.719),True
40719,-73974,-73.974,40.719,POINT (-73.974 40.719),True
40720,-74013,-74.013,40.72,POINT (-74.01300000000001 40.72),True
40720,-74012,-74.012,40.72,POINT (-74.012 40.72),True
40720,-74011,-74.011,40.72,POINT (-74.011 40.72),True
40720,-74010,-74.01,40.72,POINT (-74.01000000000001 40.72),True
40720,-74009,-74.009,40.72,POINT (-74.009 40.72),True
40720,-74008,-74.008,40.72,POINT (-74.008 40.72),True
40720,-74007,-74.007,40.72,POINT (-74.00700000000001 40.72),True
40720,-74006,-74.006,40.72,POINT (-74.006 40.72),True
40720,-74005,-74.005,40.72,POINT (-74.005 40.72),True
40720,-74004,-74.004,40.72,POINT (-74.004 40.72),True
40720,-74003,-74.003,40.72,POINT (-74.003 40.72),True
40720,-74002,-74.002,40.72,POINT (-74.002 40.72),True
40720,-74001,-74.001,40.72,POINT (-74.001 40.72),True
40720,-74000,-74.0,40.72,POINT (-74 40.72),True
40720,-73999,-73.999,40.72,POINT (-73.999 40.72),True
40720,-73998,-73.998,40.72,POINT (-73.998 40.72),True
40720,-73997,-73.997,40.72,POINT (-73.997 40.72),True
40720,-73996,-73.996,40.72,POINT (-73.996 40.72),True
40720,-73995,-73.995,40.72,POINT (-73.995 40.72),True
40720,-73994,-73.994,40.72,POINT (-73.994 40.72),True
40720,-73993,-73.993,40.72,POINT (-73.99299999999999 40.72),True
40720,-73992,-73.992,40.72,POINT (-73.992 40.72),True
40720,-73991,-73.991,40.72,POINT (-73.991 40.72),True
40720,-73990,-73.99,40.72,POINT (-73.98999999999999 40.72),True
40720,-73989,-73.989,40.72,POINT (-73.989 40.72),True
40720,-73988,-73.988,40.72,POINT (-73.988 40.72),True
40720,-73987,-73.987,40.72,POINT (-73.98699999999999 40.72),True
40720,-73986,-73.986,40.72,POINT (-73.986 40.72),True
40720,-73985,-73.985,40.72,POINT (-73.985 40.72),True
40720,-73984,-73.984,40.72,POINT (-73.98399999999999 40.72),True
40720,-73983,-73.983,40.72,POINT (-73.983 40.72),True
40720,-73982,-73.982,40.72,POINT (-73.982 40.72),True
40720,-73981,-73.981,40.72,POINT (-73.98099999999999 40.72),True
40720,-73980,-73.98,40.72,POINT (-73.98 40.72),True
40720,-73979,-73.979,40.72,POINT (-73.979 40.72),True
40720,-73978,-73.978,40.72,POINT (-73.97799999999999 40.72),True
40720,-73977,-73.977,40.72,POINT (-73.977 40.72),True
40720,-73976,-73.976,40.72,POINT (-73.976 40.72),True
40720,-73975,-73.975,40.72,POINT (-73.97499999999999 40.72),True
40720,-73974,-73.974,40.72,POINT (-73.974 40.72),True
40721,-74013,-74.013,40.721,POINT (-74.01300000000001 40.721),True
40721,-74012,-74.012,40.721,POINT (-74.012 40.721),True
40721,-74011,-74.011,40.721,POINT (-74.011 40.721),True
40721,-74010,-74.01,40.721,POINT (-74.01000000000001 40.721),True
40721,-74009,-74.009,40.721,POINT (-74.009 40.721),True
40721,-74008,-74.008,40.721,POINT (-74.008 40.721),True
40721,-74007,-74.007,40.721,POINT (-74.00700000000001 40.721),True
40721,-74006,-74.006,40.721,POINT (-74.006 40.721),True
40721,-74005,-74.005,40.721,POINT (-74.005 40.721),True
40721,-74004,-74.004,40.721,POINT (-74.004 40.721),True
40721,-74003,-74.003,40.721,POINT (-74.003 40.721),True
40721,-74002,-74.002,40.721,POINT (-74.002 40.721),True
40721,-74001,-74.001,40.721,POINT (-74.001 40.721),True
40721,-74000,-74.0,40.721,POINT (-74 40.721),True
40721,-73999,-73.999,40.721,POINT (-73.999 40.721),True
40721,-73998,-73.998,40.721,POINT (-73.998 40.721),True
40721,-73997,-73.997,40.721,POINT (-73.997 40.721),True
40721,-73996,-73.996,40.721,POINT (-73.996 40.721),True
40721,-73995,-73.995,40.721,POINT (-73.995 40.721),True
40721,-73994,-73.994,40.721,POINT (-73.994 40.721),True
40721,-73993,-73.993,40.721,POINT (-73.99299999999999 40.721),True
40721,-73992,-73.992,40.721,POINT (-73.992 40.721),True
40721,-73991,-73.991,40.721,POINT (-73.991 40.721),True
40721,-73990,-73.99,40.721,POINT (-73.98999999999999 40.721),True
40721,-73989,-73.989,40.721,POINT (-73.989 40.721),True
40721,-73988,-73.988,40.721,POINT (-73.988 40.721),True
40721,-73987,-73.987,40.721,POINT (-73.98699999999999 40.721),True
40721,-73986,-73.986,40.721,POINT (-73.986 40.721),True
40721,-73985,-73.985,40.721,POINT (-73.985 40.721),True
40721,-73984,-73.984,40.721,POINT (-73.98399999999999 40.721),True
40721,-73983,-73.983,40.721,POINT (-73.983 40.721),True
40721,-73982,-73.982,40.721,POINT (-73.982 40.721),True
40721,-73981,-73.981,40.721,POINT (-73.98099999999999 40.721),True
40721,-73980,-73.98,40.721,POINT (-73.98 40.721),True
40721,-73979,-73.979,40.721,POINT (-73.979 40.721),True
40721,-73978,-73.978,40.721,POINT (-73.97799999999999 40.721),True
40721,-73977,-73.977,40.721,POINT (-73.977 40.721),True
40721,-73976,-73.976,40.721,POINT (-73.976 40.721),True
40721,-73975,-73.975,40.721,POINT (-73.97499999999999 40.721),True
40721,-73974,-73.974,40.721,POINT (-73.974 40.721),True
40721,-73973,-73.973,40.721,POINT (-73.973 40.721),True
40722,-74012,-74.012,40.722,POINT (-74.012 40.722),True
40722,-74011,-74.011,40.722,POINT (-74.011 40.722),True
40722,-74010,-74.01,40.722,POINT (-74.01000000000001 40.722),True
40722,-74009,-74.009,40.722,POINT (-74.009 40.722),True
40722,-74008,-74.008,40.722,POINT (-74.008 40.722),True
40722,-74007,-74.007,40.722,POINT (-74.00700000000001 40.722),True
40722,-74006,-74.006,40.722,POINT (-74.006 40.722),True
40722,-74005,-74.005,40.722,POINT (-74.005 40.722),True
40722,-74004,-74.004,40.722,POINT (-74.004 40.722),True
40722,-74003,-74.003,40.722,POINT (-74.003 40.722),True
40722,-74002,-74.002,40.722,POINT (-74.002 40.722),True
40722,-74001,-74.001,40.722,POINT (-74.001 40.722),True
40722,-74000,-74.0,40.722,POINT (-74 40.722),True
40722,-73999,-73.999,40.722,POINT (-73.999 40.722),True
40722,-73998,-73.998,40.722,POINT (-73.998 40.722),True
40722,-73997,-73.997,40.722,POINT (-73.997 40.722),True
40722,-73996,-73.996,40.722,POINT (-73.996 40.722),True
40722,-73995,-73.995,40.722,POINT (-73.995 40.722),True
40722,-73994,-73.994,40.722,POINT (-73.994 40.722),True
40722,-73993,-73.993,40.722,POINT (-73.99299999999999 40.722),True
40722,-73992,-73.992,40.722,POINT (-73.992 40.722),True
40722,-73991,-73.991,40.722,POINT (-73.991 40.722),True
40722,-73990,-73.99,40.722,POINT (-73.98999999999999 40.722),True
40722,-73989,-73.989,40.722,POINT (-73.989 40.722),True
40722,-73988,-73.988,40.722,POINT (-73.988 40.722),True
40722,-73987,-73.987,40.722,POINT (-73.98699999999999 40.722),True
40722,-73986,-73.986,40.722,POINT (-73.986 40.722),True
40722,-73985,-73.985,40.722,POINT (-73.985 40.722),True
40722,-73984,-73.984,40.722,POINT (-73.98399999999999 40.722),True
40722,-73983,-73.983,40.722,POINT (-73.983 40.722),True
40722,-73982,-73.982,40.722,POINT (-73.982 40.722),True
40722,-73981,-73.981,40.722,POINT (-73.98099999999999 40.722),True
